FID,IID,SOL,C1,C2,C3,C4
0,41_EPI2,0,-0.0352553,0.0137002,0.0026755,0.00158909
0,45_EPI2,0,-0.0369897,0.0165984,0.0038715,0.000886797
0,47_EPI2,0,-0.0374155,0.0141872,0.00080868,0.00224075
0,49_EPI2,0,-0.0367601,0.0147333,0.00119363,0.000530351
0,4_EPI2,0,-0.0354794,0.0161133,0.00141922,-0.00148258
0,C13001,0,-0.035313,0.0147662,0.00274986,0.000715368
0,C13002,0,-0.0351592,0.0145829,0.000788735,-0.00319505
0,C13003,0,-0.0349945,0.0158519,0.00560307,-0.00027489
0,CS_14_EPI2,0,-0.0343006,0.0160306,0.00247455,-0.00313031
0,CS_15_EPI2,0,-0.0283026,0.00104105,-0.000406885,0.00284495
0,CS_18_EPI2,0,-0.036949,0.0148725,0.00286519,-0.000118012
0,CS_19_EPI2,0,-0.0346186,0.016626,7.59147e-05,-0.00128667
0,CS_21_EPI2,0,-0.0358279,0.0189865,0.00258628,0.000549796
0,CS_23_EPI2,0,-0.0350707,0.0146879,0.00258489,-0.00183739
0,CS_26_EPI2,0,-0.0358695,0.0147048,0.00298923,0.000879293
0,CS_31_EPI2,0,-0.0359765,0.0141944,0.00144935,-0.000758707
0,CS_33_EPI2,0,-0.0344424,0.0167069,0.0035516,-0.000860453
0,CS_35_EPI2,0,-0.0339004,0.0148324,0.0034754,6.78321e-05
0,CS_37_EPI2,0,-0.035293,0.0166754,0.00279584,-0.00232584
0,CS_38_EPI2,0,-0.0334861,0.0154279,0.00176062,-0.00230909
0,CS_3_EPI2,0,-0.0387605,0.0154796,0.00159807,0.000455053
0,CS_45_EPI2,0,-0.0338019,0.0149537,0.00285953,-0.00183885
0,CS_49_EPI2,0,-0.0353253,0.0137918,0.00398801,-0.00281489
0,51_EPI2,0,-0.036343,0.0152401,0.00514002,0.000611781
0,53_EPI2,0,-0.0367792,0.0164017,0.00279911,0.000534638
0,54_EPI2,0,-0.0365444,0.0163213,0.00255441,-0.00154221
0,55_EPI2,0,-0.0352061,0.0131844,8.39677e-05,-0.000725709
0,58_EPI2,0,-0.0369241,0.0128517,0.00413973,-0.00153781
0,59_EPI2,0,-0.0360684,0.0144452,0.00548347,-0.00269174
0,5_EPI2,0,-0.0363161,0.0155235,0.00644126,0.000668927
0,60_EPI2,0,-0.0339544,0.0140887,0.00164186,-0.00224097
0,61_EPI2,0,-0.034997,0.0158831,0.000358759,-0.0012779
0,62_EPI2,0,-0.0342609,0.0148,0.00350511,-0.00323305
0,63_EPI2,0,-0.0297096,0.0172237,-0.00115447,-0.00135057
0,64_EPI2,0,-0.0344682,0.0151725,0.00101302,0.00225623
0,66_EPI2,0,-0.0328274,0.0137673,0.00260076,-0.00013824
0,68_EPI2,0,-0.0360631,0.0142413,0.00198656,-0.000323513
0,69_EPI2,0,-0.0314802,0.01639,6.56296e-05,0.000958623
0,6_EPI2,0,-0.0350829,0.0146538,0.0044464,0.00032472
0,70_EPI2,0,-0.0346669,0.0150637,0.00188187,-0.000490086
0,71_EPI2,0,-0.0348724,0.015244,0.000187019,-0.00155375
0,72_EPI2,0,-0.036936,0.014989,0.00486524,-0.00224398
0,73_EPI2,0,-0.0359387,0.0165933,0.00212165,-0.00187062
0,74_EPI2,0,-0.0351538,0.0142916,0.00374926,-0.000578644
0,77_EPI2,0,-0.0304662,0.0156766,0.00452665,-0.000834064
0,78_EPI2,0,-0.035342,0.0137976,0.0021363,-0.00140975
0,79_EPI2,0,-0.03623,0.0162634,0.00394058,-0.00100785
0,7_EPI2,0,-0.0367712,0.0164851,0.0020361,-0.000911132
0,80_EPI2,0,-0.0375093,0.0148536,0.00350327,-0.00411582
0,81_EPI2,0,-0.0346256,0.015098,3.31905e-05,-0.000534161
0,82_EPI2,0,-0.0361553,0.0142995,0.00198636,-0.00131858
0,83_EPI2,0,-0.0373642,0.0124467,0.00458744,-0.000570781
0,84_EPI2,0,-0.0359519,0.0150871,0.00216794,0.00187542
0,85_EPI2,0,-0.0336479,0.0162422,0.00246137,0.00129452
0,86_EPI2,0,-0.0364375,0.0171837,0.0019524,-0.000455382
0,87_EPI2,0,-0.0359287,0.0126844,0.00326433,0.00208535
0,88_EPI2,0,-0.0366095,0.0157009,0.00190474,0.000116066
0,89_EPI2,0,-0.0356317,0.0145694,-0.00097962,-0.000249547
0,90_EPI2,0,-0.0354911,0.0146639,0.00558661,0.00174931
0,91_EPI2,0,-0.0346522,0.0127337,0.00241481,0.000761887
0,92_EPI2,0,-0.0372316,0.0159395,0.00583177,0.000717334
0,9_EPI2,0,-0.0351488,0.0157927,0.00161667,-0.00135596
0,CS_51_EPI2,0,-0.0352777,0.0136223,0.00219776,-0.00253659
0,CS_55_EPI2,0,-0.0361808,0.0161093,0.00502022,-0.000383251
0,CS_58_EPI2,0,-0.0338882,0.014274,0.00198834,0.000503996
0,CS_60_EPI2,0,-0.0344361,0.0165438,0.000381586,-0.00200591
0,CS_64_EPI2,0,-0.0365758,0.0132868,-0.000591567,0.000114433
0,CS_71_EPI2,0,-0.0346979,0.0144107,0.00172722,-0.000294478
0,CS_72_EPI2,0,-0.0353273,0.0155873,0.00417957,-0.00064181
0,CS_73_EPI2,0,-0.0350062,0.0160135,0.00175925,-0.00232272
0,CS_75_EPI2,0,-0.0345941,0.0159409,0.00266392,0.000403788
0,CS_7_EPI2,0,-0.0350032,0.015742,0.00164328,0.000855414
0,CS_92_EPI2,0,-0.035657,0.0152182,0.00186254,-0.000526047
0,CS_9_EPI2,0,-0.0351432,0.0141876,0.00221864,0.000526665
0,101_S3A_C5,0,-0.0384054,0.0170483,0.00422683,0.000262381
0,102_S3G_B7,0,-0.0369588,0.0164427,0.00353741,0.000790294
0,103_S3C_H11,0,-0.0414902,0.0171816,0.00700353,0.00242533
0,104_S3A_G9,0,-0.0392368,0.0169723,0.00410868,0.00101348
0,105_S37_B7,0,-0.0385419,0.0137976,0.00282371,-0.00180657
0,109_S3A_C8,0,-0.0367616,0.0170737,0.00241313,0.000161514
0,10_S3A_B12,0,-0.0396699,0.0143435,0.00277722,0.00183786
0,114_S3D_D3,0,-0.0375587,0.0152503,0.00606646,0.000519296
0,130_S2Z_C3,0,-0.041461,0.0173691,0.00352782,0.00197269
0,145_S3A_B8,0,-0.0384218,0.0161658,0.00320622,-0.000538375
0,156_S3D_E5,0,-0.039448,0.014926,0.00513329,3.16206e-06
0,158_S3B_A7,0,-0.0372796,0.015227,0.00447317,0.000555564
0,166_S3G_D11,0,-0.0382773,0.014644,0.0027088,0.000486075
0,169_S3A_G8,0,-0.0409538,0.0153437,0.000943085,0.000113493
0,173_S3B_C1,0,-0.0381793,0.0168575,0.00308305,0.00151159
0,188_S3D_B10,0,-0.0349336,0.015339,0.00527308,-0.000170656
0,191_S3E_F8,0,-0.0365472,0.0163595,0.00264399,0.00220901
0,199_S30_F12,0,-0.0400638,0.0161429,0.00106751,-0.00129643
0,200_S37_H9,0,-0.0352,0.0154368,0.00345113,-0.00211955
0,205_S3B_B3,0,-0.037155,0.014302,0.00276897,-0.000467329
0,212_S30_H3,0,-0.0424631,0.0142377,0.00807604,0.00111056
0,213_S2Z_H3,0,-0.0388582,0.0161872,0.00482317,0.000849076
0,215_S3B_C9,0,-0.0363443,0.014796,0.00430913,-0.00186481
0,219_S3C_H5,0,-0.0412941,0.0168454,0.0061047,-0.00112537
0,21_S39_A9,0,-0.0419617,0.0156716,0.0050102,0.00219445
0,220_S3C_H10,0,-0.0384268,0.0136634,0.00254908,0.00250325
0,224_S3B_H2,0,-0.0389446,0.0136354,0.000916896,0.00295722
0,229_S3G_E11,0,-0.0357911,0.0139282,0.00264271,0.000481209
0,231_S30_B12,0,-0.036691,0.0145389,0.000537103,0.000191024
0,246_S3C_G10,0,-0.0376299,0.0125154,0.000830702,0.000511105
0,248_S3E_F6,0,-0.039574,0.0123125,0.00346792,-0.00239735
0,255_S3A_B7,0,-0.0373961,0.0175554,0.00296211,0.000485587
0,259_S3C_G12,0,-0.0397686,0.0134856,0.00243804,0.0029448
0,277_S3A_D1,0,-0.0339354,0.0149432,0.00147467,0.00130927
0,280_S39_B10,0,-0.0397092,0.0122839,0.00246358,0.000531775
0,288_S30_C11,0,-0.0357048,0.0156433,0.00460955,-0.002537
0,297_S3D_G9,0,-0.0365893,0.0139673,0.00352423,-0.000403295
0,298_S3G_B4,0,-0.0404669,0.0152124,0.00442254,0.000942525
0,306_S30_E1,0,-0.0400221,0.0159991,0.00158333,0.000284916
0,309_S2Z_A4,0,-0.0397861,0.0170565,0.00369712,0.00160814
0,314_S2Z_A8,0,-0.038451,0.0147474,0.00271091,0.000986177
0,31_S37_B5,0,-0.0365391,0.0164225,0.00339581,1.81417e-05
0,327_S3E_F11,0,-0.0325142,0.0128026,0.00248551,-0.00346253
0,328_S30_B6,0,-0.0385979,0.018278,0.0041402,0.000810729
0,330_S3G_G11,0,-0.0375041,0.014089,0.00103047,-0.00140535
0,333_S3B_G8,0,-0.0395504,0.0153757,0.00499686,0.00162735
0,336_S3A_C11,0,-0.0389137,0.014768,0.00250703,-0.000708505
0,340_S3G_A6,0,-0.0380794,0.013568,0.00233603,0.00221053
0,342_S3C_D9,0,-0.0400297,0.0125666,0.00361745,0.000669489
0,343_S3B_G2,0,-0.0415234,0.0145312,0.00256276,0.000612287
0,360_S3B_H4,0,-0.0399758,0.0146752,0.00291896,-0.000588189
0,361_S39_D12,0,-0.0421755,0.013817,0.00698684,0.00210968
0,363_S3A_C12,0,-0.0349047,0.0133637,0.00536603,-0.000707617
0,36_S3B_C12,0,-0.0381202,0.0131358,0.000427657,-0.000734144
0,378_S30_A10,0,-0.0386357,0.0142174,0.00181997,0.00171018
0,389_S39_D7,0,-0.039192,0.0158552,0.00318163,-0.000262578
0,394_S2Z_A10,0,-0.03692,0.0155454,0.0048396,-0.000771099
0,396_S3G_D1,0,-0.0368738,0.0173616,0.00261312,-0.000343002
0,3_S30_H2,0,-0.0374845,0.0161367,0.00526807,-0.000611613
0,403_S3A_A3,0,-0.039458,0.0153207,0.00410084,0.0016765
0,408_S3A_A11,0,-0.0412019,0.0143244,0.000590791,0.00186574
0,414_S3B_C8,0,-0.0403766,0.0141557,0.00367827,0.0018551
0,415_S37_C10,0,-0.0374209,0.0136306,0.0012918,-0.00236697
0,417_S3G_A10,0,-0.0369952,0.015672,0.00327419,-0.00220908
0,421_S2Z_B10,0,-0.0381182,0.0148877,0.00367998,-0.0011851
0,422_S30_E11,0,-0.0408312,0.0132246,0.00203596,0.000443274
0,424_S3D_G6,0,-0.0357165,0.0140224,0.00282007,-0.00124947
0,434_S30_B2,0,-0.0401213,0.0166731,0.00451666,0.0020502
0,435_S3A_C10,0,-0.0368982,0.0160189,0.00336328,-0.000107175
0,444_S3B_F7,0,-0.0372791,0.014879,-0.00133177,0.000610151
0,446_S3C_G11,0,-0.0416622,0.0135924,0.00458181,0.00263179
0,50_S30_F7,0,-0.0370441,0.0143353,0.00142312,2.97717e-06
0,51_S2Z_D10,0,-0.0340833,0.017039,0.00174089,0.000228116
0,63_S3G_C9,0,-0.038849,0.0156062,0.00191259,9.04985e-06
0,68_S3G_E6,0,-0.0386055,0.015315,0.00325011,-0.000431657
0,74_S2Z_B11,0,-0.0381608,0.0134953,0.00462169,0.000549302
0,76_S3A_C9,0,-0.0384533,0.0140261,0.00423299,0.000148766
0,78_S39_C12,0,-0.0392529,0.0153629,0.00258118,-5.14031e-05
0,80_S30_D8,0,-0.0369805,0.0149232,0.00329169,-0.000987996
0,82_S3C_G7,0,-0.0381352,0.0151984,0.0030517,0.000585628
0,83_S3B_B8,0,-0.0396659,0.0162905,0.00362874,0.00173221
0,93_S3G_F1,0,-0.0409261,0.0163926,0.00426246,0.000306701
0,95_S2Z_A11,0,-0.0368304,0.0134084,0.00273812,-0.000220427
0,1021_S38_A5,0,-0.0375786,0.0148916,0.00478021,0.000970729
0,1027_S38_G1,0,-0.0378508,0.0125484,0.0047552,0.00219529
0,1053_S38_A6,0,-0.0408168,0.0142592,0.0049932,0.00139356
0,450_S39_C8,0,-0.0382266,0.0143359,0.00296346,0.000204384
0,452_S30_A8,0,-0.0376889,0.0170949,0.00388221,0.00101654
0,455_S39_D6,0,-0.0372988,0.0166204,0.00332439,0.00207913
0,461_S3A_G4,0,-0.0365994,0.0141963,0.00134489,0.000119715
0,466_S3A_C6,0,-0.0345072,0.01318,0.00482923,-0.000385833
0,471_S2Z_G9,0,-0.0381336,0.0126119,0.00233745,-0.00088388
0,483_S3A_H6,0,-0.036474,0.0139889,0.00354787,0.00278371
0,485_S2Z_C12,0,-0.0371979,0.0156877,0.000110651,-0.00140903
0,493_S30_D11,0,-0.041325,0.0156634,0.00396016,0.00132888
0,511_S3B_C10,0,-0.0379292,0.0151088,0.00291996,0.00388878
0,514_S3B_C11,0,-0.0385925,0.0138763,-0.0024134,0.000211684
0,515_S3B_C3,0,-0.0406447,0.0134624,0.00173805,0.00356787
0,522_S2Z_G8,0,-0.0420656,0.0169917,0.00360333,-0.00273674
0,527_S3D_E3,0,-0.0402026,0.016442,0.00561601,0.000226185
0,528_S3A_C4,0,-0.0365504,0.01457,0.00208216,0.000140534
0,531_S3G_A11,0,-0.0389432,0.0156176,0.00455482,0.00120733
0,535_S3D_A11,0,-0.0344386,0.0163087,0.00207477,0.000285064
0,541_S3B_B11,0,-0.038532,0.0132765,0.00359176,0.00430953
0,545_S3D_H7,0,-0.038104,0.0135365,0.000869169,0.000309275
0,553_S3C_B2,0,-0.0373458,0.0143965,1.353e-05,0.00170807
0,560_S37_G3,0,-0.0368961,0.015642,0.00501676,-0.00043544
0,585_S2Z_F1,0,-0.0366824,0.0162633,0.00404555,0.000331934
0,593_S3G_B10,0,-0.0399396,0.0164037,0.00629397,-0.000907467
0,598_S2Z_D12,0,-0.0357604,0.0142566,-0.00217967,0.000370495
0,616_S3A_F7,0,-0.0406656,0.0147433,0.00349687,-0.00027172
0,619_S2Z_E7,0,-0.0402762,0.0141897,0.00237907,0.000312175
0,641_S3A_B5,0,-0.0383521,0.0154096,0.00239324,-0.000496375
0,644_S3G_F4,0,-0.0376573,0.0147671,0.00613576,-0.000785135
0,648_S3B_G5,0,-0.038954,0.0155251,-0.00139394,0.00201998
0,655_S3B_F12,0,-0.0406436,0.0132671,0.00506796,-0.000392072
0,672_S37_B3,0,-0.0367577,0.0139367,0.00288501,-0.00152278
0,674_S3A_C1,0,-0.0385687,0.0163451,0.00336129,0.00158744
0,677_S39_D2,0,-0.0381823,0.0148733,0.00416602,-1.6578e-06
0,679_S3C_D10,0,-0.0376596,0.0148196,0.00515969,-0.000306034
0,689_S37_G2,0,-0.0376812,0.0156206,0.00161716,0.000474143
0,691_S3C_G9,0,-0.0339859,0.0161039,0.00358609,0.000504633
0,693_S39_B8,0,-0.0366903,0.0171834,0.00412861,-0.000308144
0,700_S3E_E12,0,-0.0361016,0.0140549,0.00185106,0.00175312
0,705_S3A_B1,0,-0.0394913,0.0147335,0.00484585,-0.00245365
0,708_S3D_E10,0,-0.0407269,0.013702,0.00463373,0.00155457
0,711_S3G_E4,0,-0.0381205,0.0132117,0.00460304,-0.00104065
0,712_S30_F11,0,-0.0350362,0.0149295,0.0019667,-0.00045699
0,714_S3G_D12,0,-0.0368623,0.0172021,0.00194676,-0.00254856
0,716_S2Z_D11,0,-0.0358,0.0161863,0.00435237,-0.0018916
0,717_S3E_B10,0,-0.0373908,0.0144121,0.00594421,-0.00216495
0,722_S30_G7,0,-0.0375517,0.0129081,0.00206571,0.00044755
0,734_S3D_C11,0,-0.0392408,0.0147889,0.00509675,0.00193708
0,735_S3D_G12,0,-0.0352944,0.0168826,0.00688521,-0.000244785
0,739_S2Z_G2,0,-0.0338396,0.0154964,0.00170348,-0.000576957
0,743_S3A_c2,0,-0.0366485,0.0117537,0.00209093,-0.00271503
0,754_S2Z_F3,0,-0.0375636,0.0146809,0.0016207,0.00146593
0,757_S3D_G8,0,-0.0380133,0.0145143,0.00649904,0.0010609
0,769_S30_C3,0,-0.0374838,0.0156447,0.00453585,-0.000890624
0,775_S39_F9,0,-0.0371712,0.0170205,0.00326135,0.00010526
0,776_S3B_C4,0,-0.038734,0.0153929,0.00448503,-0.000452438
0,804_S3E_E11,0,-0.0394979,0.0154674,0.00339527,-0.0011048
0,810_S3C_H3,0,-0.0406887,0.0138704,0.00666418,-0.00103388
0,812_S3C_A12,0,-0.0368852,0.014669,0.00348502,0.00144082
0,822_S3D_B6,0,-0.0372774,0.0161155,0.00238827,-0.00117965
0,845_S3A_H7,0,-0.0365122,0.0148084,0.00474141,0.00383095
0,847_S3D_E8,0,-0.0390308,0.0177631,0.0029941,-0.00305561
0,849_S3B_B7,0,-0.034484,0.0152422,0.00275212,-0.00147883
0,852_S3B_B1,0,-0.0398649,0.0158514,0.00474682,0.000861985
0,858_S37_D12,0,-0.0385201,0.0146224,0.00277966,0.000463662
0,876_S30_E10,0,-0.0376074,0.0158191,0.00142139,-0.000541483
0,878_S39_E12,0,-0.0397485,0.0171025,0.00446246,0.00143646
0,885_S3D_B9,0,-0.0376583,0.0150967,0.00582791,0.00123001
0,888_S3G_G5,0,-0.037495,0.0136051,0.00309952,0.00100721
0,896_S3C_C7,0,-0.0379077,0.0135204,0.00115574,-0.00166633
0,911_S2Z_E11,0,-0.0380955,0.0175159,0.00448303,0.00208937
0,914_S3D_B7,0,-0.0373275,0.0139767,0.00346912,0.000763001
0,924_S30_D6,0,-0.0396422,0.0158336,0.00496702,0.00380989
0,931_S2Z_F12,0,-0.0350736,0.0142432,0.00260857,-0.000156471
0,938_S37_B4,0,-0.0354633,0.0161063,0.00102865,0.000195627
0,CC221,0,-0.0344815,0.015079,0.00147541,-0.00267127
0,CC222,0,-0.0341061,0.014396,0.00203127,0.00141231
0,CC227,0,-0.0327202,0.0151833,0.00343411,-0.00236921
0,CC22,0,-0.0367073,0.0144977,0.00259053,0.000696034
0,CC235,0,-0.0343537,0.0159508,0.00493413,-1.46091e-05
0,CC236,0,-0.0308705,0.0132387,0.00456148,-0.000922809
0,CC237,0,-0.0356987,0.0147789,0.00241333,0.00105969
0,CC239,0,-0.0343627,0.0156351,4.05812e-05,-0.000879434
0,CC23,0,-0.0366287,0.0140301,0.000129505,0.000312788
0,CC30,0,-0.0357607,0.0154523,0.00348659,-0.000602674
0,CC31,0,-0.0361099,0.0166519,0.0014364,-0.000293038
0,CC32,0,-0.0345768,0.0161933,-0.000826537,-0.00102791
0,CC33,0,-0.0328962,0.0130461,-0.000656978,-0.00230949
0,CC34,0,-0.0345127,0.0148223,0.00355667,-0.000794898
0,CC35,0,-0.0357971,0.0138012,0.00130498,-0.000111303
0,CC36,0,-0.0358308,0.0145748,0.00236743,-0.000600977
0,CC37,0,-0.0333448,0.0168676,0.00411533,-0.00287732
0,CC38,0,-0.0349655,0.0132707,0.00118181,-0.00110104
0,CC39,0,-0.0375151,0.0138712,-0.000295039,-0.000365743
0,CC3,0,-0.0372853,0.0153844,0.00607946,0.000581854
0,CC40,0,-0.0337498,0.0174693,0.00320171,0.00119933
0,CC41,0,-0.0375587,0.0171667,0.00565315,-0.00215766
0,CC42,0,-0.033393,0.0133813,0.002348,-0.00129756
0,CC43,0,-0.0347425,0.0162024,-0.00201999,0.00108359
0,CC45,0,-0.0344124,0.0161063,0.00443977,-0.00256184
0,CC4,0,-0.034679,0.0164393,0.00235592,0.000745007
0,CC54,0,-0.0359928,0.0177884,0.00183687,-0.000300129
0,CC55,0,-0.0363202,0.0159155,0.00324349,-0.00166447
0,CC56,0,-0.0364537,0.0164765,0.00308285,-0.00390236
0,CC57,0,-0.0338539,0.0148911,0.00129931,0.00120785
0,CC59,0,-0.0349804,0.0147025,0.00519469,-0.00257821
0,CC5,0,-0.0207414,0.0187615,0.00408643,-0.00827553
0,CC65,0,-0.0351587,0.0148607,0.0018469,-0.000980639
0,CC66,0,-0.0371648,0.0147062,0.00172676,-0.000245376
0,CC67,0,-0.035882,0.0146744,0.00248065,0.000129527
0,CC69,0,-0.0361609,0.0154709,0.00484405,-0.000646592
0,CC6,0,-0.0322697,0.010823,-0.00105127,-0.00306748
0,CC70,0,-0.0342218,0.0159685,0.00109091,-0.00158224
0,CC71,0,-0.0340663,0.01304,0.00162567,0.000726594
0,CC73,0,-0.033378,0.0153345,0.00330739,-0.0016564
0,CC77,0,-0.034993,0.0146268,0.000982911,0.00225979
0,CC78,0,-0.0339291,0.0130245,0.00494196,-0.00195667
0,CC79,0,-0.0359047,0.01333,0.00256973,-0.00147593
0,CC7,0,-0.0342487,0.0169869,0.00187713,-0.00115678
0,CC81,0,-0.0345031,0.0138401,0.00476397,0.000130011
0,CC84,0,-0.0352523,0.0141836,0.00181519,-9.65225e-05
0,CC89,0,-0.0363985,0.0141245,0.000789805,-0.00103479
0,CC8,0,-0.033508,0.0153119,7.21086e-05,9.14508e-05
0,CC91,0,-0.0345459,0.0140012,0.00222478,-0.00347974
0,CC92,0,-0.0327797,0.0141497,0.00145779,-0.000798964
0,CC93,0,-0.0375023,0.015734,0.00321946,0.000477448
0,CC96,0,-0.0359877,0.0154028,-0.000752508,-0.0013854
0,CC99,0,-0.0357274,0.0184582,0.00131892,-0.000408226
0,CS_CC_245,0,-0.0364377,0.0143768,0.00421603,0.000382544
0,CS_CC_246,0,-0.0330975,0.0133987,0.000567316,-0.00122801
0,CS_CC_248,0,-0.0356404,0.0161962,0.00153652,-0.00086199
0,CS_CC_249,0,-0.0337395,0.0133496,0.0035641,-0.00180537
0,CS_CC_251,0,-0.0359713,0.0130606,0.00365786,0.00177286
0,CS_CC_254,0,-0.0332322,0.0153571,0.00169258,0.00241077
0,CS_CC_259,0,-0.0347474,0.0144062,0.00395507,-0.00207724
0,CC102,0,-0.0374388,0.0156243,0.00246004,0.00104595
0,CC107,0,-0.0364828,0.015134,0.00190105,0.00173075
0,CC108,0,-0.0361618,0.0161417,7.24481e-05,6.20393e-05
0,CC109,0,-0.0352031,0.0157087,0.00246877,-0.00216053
0,CC10,0,-0.0334245,0.0138111,0.00294678,-0.00270349
0,CC110,0,-0.0344609,0.0158714,0.0016412,-0.00214737
0,CC111,0,-0.0343639,0.0151245,0.00147322,-0.000771064
0,CC113,0,-0.0363436,0.015141,0.00176485,0.000558967
0,CC116,0,-0.03608,0.0168385,0.00258698,-0.00103581
0,CC117,0,-0.0323487,0.012423,0.000797767,-0.00163546
0,CC118,0,-0.0349753,0.0142292,0.00240161,-0.0003093
0,CC119,0,-0.0341348,0.0155467,-0.000515871,0.000684913
0,CC11,0,-0.0358456,0.0165337,0.00146007,0.000814745
0,CC124,0,-0.0328144,0.0154135,0.00392803,-0.000634932
0,CC126,0,-0.0341201,0.0108481,0.00120172,0.00168601
0,CC129,0,-0.0330601,0.0154135,-0.000397572,-0.00142394
0,CC12,0,-0.0351374,0.0137488,0.00272105,-0.00381189
0,CC130,0,-0.0346057,0.0143431,0.00246905,-0.00110961
0,CC132,0,-0.0366168,0.0167363,0.00175105,-0.00175073
0,CC133,0,-0.0377872,0.0157613,0.00392654,0.000161527
0,CC134,0,-0.0366234,0.0145825,-0.000157165,-0.00158267
0,CC141,0,-0.0357091,0.0161794,0.000875895,-0.000558863
0,CC143,0,-0.0346909,0.0169059,0.00274508,-0.0010364
0,CC145,0,-0.0353405,0.0139964,0.00214194,-0.00122366
0,CC148,0,-0.0362643,0.0135596,0.000937367,0.000173733
0,CC14,0,-0.0350129,0.0131902,0.00275864,-0.00195711
0,CC150,0,-0.0339606,0.0157347,0.000665336,-0.000175597
0,CC151,0,-0.0354788,0.0132797,0.000985169,-0.00276859
0,CC152,0,-0.0327156,0.0165142,0.00272704,-0.000559765
0,CC153,0,-0.0360873,0.0125705,0.00207004,-0.00116605
0,CC156,0,-0.0368218,0.0140808,0.000136644,-0.001555
0,CC15,0,-0.0334804,0.014721,0.00308411,-0.0008636
0,CC162,0,-0.0351868,0.015992,0.00609067,0.00119833
0,CC163,0,-0.0345062,0.0158514,0.00219756,-0.000960452
0,CC165,0,-0.0382872,0.014464,0.00229686,-7.43533e-05
0,CC16,0,-0.0295831,0.0114413,-0.00777674,-0.00709804
0,CC172,0,-0.0333482,0.0157465,0.0024513,-0.00131896
0,CC176,0,-0.0325016,0.0120153,0.0039856,-0.000650707
0,CC177,0,-0.0340505,0.0157784,0.00151568,-0.000681649
0,CC178,0,-0.0351248,0.0152939,0.00356921,-0.000562459
0,CC17,0,-0.0352999,0.0147076,0.0029742,0.00217671
0,CC180,0,-0.035074,0.0141227,0.00129846,0.000293928
0,CC181,0,-0.0358592,0.0162258,0.00150165,4.58794e-05
0,CC182,0,-0.0357088,0.0149756,0.00339377,0.000932997
0,CC185,0,-0.0364797,0.0164438,0.00255395,-0.000972482
0,CC186,0,-0.034481,0.0151087,0.00308368,-0.00312686
0,CC187,0,-0.0354206,0.0137097,0.00176322,-0.00224107
0,CC188,0,-0.0321975,0.0148435,0.00217999,-0.00110022
0,CC189,0,-0.0338478,0.0121702,0.00162742,-0.00380562
0,CC18,0,-0.03529,0.014864,0.000610649,0.000537593
0,CC190,0,-0.0354992,0.0139535,0.0018632,-0.000353887
0,CC191,0,-0.0335068,0.0158971,0.00276586,-0.000905363
0,CC192,0,-0.0342775,0.0144843,0.000408882,-0.000740975
0,CC193,0,-0.0352899,0.0139328,0.00260337,-0.000555185
0,CC197,0,-0.0358173,0.0165297,0.000964499,0.00160727
0,CC198,0,-0.0342316,0.0162387,0.00155512,-0.00267166
0,CC199,0,-0.0344679,0.0174583,0.00201881,-0.000179991
0,CC19,0,-0.0340538,0.0138569,0.00315685,0.00236567
0,CC1,0,-0.0377195,0.0117738,0.00396016,-0.00125108
0,CC200,0,-0.0345551,0.0135164,0.00430237,-0.00139433
0,CC202,0,-0.035479,0.0144796,0.00210884,-0.00126762
0,CC207,0,-0.0347121,0.0154102,0.00322213,-0.000752836
0,CC20,0,-0.0359928,0.0152101,0.00260428,0.000419821
0,CC215,0,-0.0339839,0.0160096,0.00291236,-0.00270777
0,CC21,0,-0.035458,0.0165929,0.00243805,-0.000799796
0,CC240,0,-0.0352392,0.015299,0.0026608,0.0012032
0,CC244,0,-0.0361237,0.0147782,0.00137535,-0.00302044
0,CC245,0,-0.032743,0.0144714,0.00290147,0.000728384
0,CC246,0,-0.0347937,0.0152685,0.00194544,-0.00086163
0,CC249,0,-0.0348003,0.0152547,0.0018034,-0.000823898
0,CC24,0,-0.0344143,0.0149406,0.00617334,-0.000384599
0,CC259,0,-0.03573,0.0147433,0.000411714,-0.000552276
0,CC25,0,-0.0345244,0.015912,0.00159888,-0.00294442
0,CC260,0,-0.0364008,0.0151122,0.00234362,0.000305525
0,CC26,0,-0.0344492,0.0160087,0.00181077,-0.000739778
0,CC28,0,-0.0351415,0.0162593,0.00247461,-0.00117158
0,CC29,0,-0.0361432,0.0152543,0.0028584,-0.00182819
0,CC2,0,-0.0345714,0.0143841,0.00160369,-0.00245632
0,CS_CC_202,0,-0.0347837,0.0170552,0.00256763,-0.00247792
0,CS_CC_222,0,-0.0341174,0.0150075,0.00461935,0.000968487
0,CS_CC_234,0,-0.034521,0.0144256,0.000296599,0.00133314
0,CS_CC_236,0,-0.0382408,0.01485,0.00205733,-0.000481319
0,CS_CC_237,0,-0.0353191,0.0140631,0.00221129,-0.00117697
0,CS_CC_239,0,-0.0328197,0.0140508,0.00416463,0.00212403
0,15001,0,-0.0398218,0.0137249,0.000979578,7.30202e-05
0,15002,0,-0.0377426,0.0161582,-0.00151833,0.000861215
0,15003,0,-0.0396061,0.0160283,0.00419015,-0.000586603
0,15004,0,-0.0368562,0.0150457,0.00361692,-0.0012963
0,15005,0,-0.0407884,0.0150973,0.00302286,0.00144681
0,15006,0,-0.0398993,0.0163041,0.00378929,-0.00132665
